t1,t5,t6,dt1,dt2,t2 FAIL,t3,t4 - FAIL,dt3,dt4,dt5,dt6,dt7,dt8,dt9
17:08,17.08.0,17.08.00,04/09/2016 17:08,4/9/16 17:08,17.08,17.08.00,17.08,4/9/16 17:08:00,09/04/16 17:08,9/4/16 17:8:00,2016/09/04 17:08,16-9-4 17:8:0,04.9.16 17:8:00,4/9/16 17.8
17:08,17.08.0,17.08.00,31/08/2016 17:08,31/8/16 17:08,17.08,17.08.00,17.08,31/8/16 17:08:00,08/31/16 17:08,8/31/16 17:8:00,2016/08/31 17:08,16-8-31 17:8:0,31.8.16 17:8:00,31/8/16 17.8
17:09,17.09.0,17.09.00,04/09/2016 17:09,4/9/16 17:09,17.09,17.09.00,17.09,4/9/16 17:09:00,09/04/16 17:09,9/4/16 17:9:00,2016/09/04 17:09,16-9-4 17:9:0,04.9.16 17:9:00,4/9/16 17.9
17:09,17.09.0,17.09.00,18/08/2016 17:09,18/8/16 17:09,17.09,17.09.00,17.09,18/8/16 17:09:00,08/18/16 17:09,8/18/16 17:9:00,2016/08/18 17:09,16-8-18 17:9:0,18.8.16 17:9:00,18/8/16 17.9
17:09,17.09.0,17.09.00,08/09/2016 17:09,8/9/16 17:09,17.09,17.09.00,17.09,8/9/16 17:09:00,09/08/16 17:09,9/8/16 17:9:00,2016/09/08 17:09,16-9-8 17:9:0,08.9.16 17:9:00,8/9/16 17.9
17:10,17.10.0,17.10.00,18/08/2016 17:10,18/8/16 17:10,17.10,17.10.00,17.10,18/8/16 17:10:00,08/18/16 17:10,8/18/16 17:10:00,2016/08/18 17:10,16-8-18 17:10:0,18.8.16 17:10:00,18/8/16 17.10
17:11,17.11.0,17.11.00,28/08/2016 17:11,28/8/16 17:11,17.11,17.11.00,17.11,28/8/16 17:11:00,08/28/16 17:11,8/28/16 17:11:00,2016/08/28 17:11,16-8-28 17:11:0,28.8.16 17:11:00,28/8/16 17.11
17:11,17.11.0,17.11.00,04/09/2016 17:11,4/9/16 17:11,17.11,17.11.00,17.11,4/9/16 17:11:00,09/04/16 17:11,9/4/16 17:11:00,2016/09/04 17:11,16-9-4 17:11:0,04.9.16 17:11:00,4/9/16 17.11
17:11,17.11.0,17.11.00,12/09/2016 17:11,12/9/16 17:11,17.11,17.11.00,17.11,12/9/16 17:11:00,09/12/16 17:11,9/12/16 17:11:00,2016/09/12 17:11,16-9-12 17:11:0,12.9.16 17:11:00,12/9/16 17.11
17:12,17.12.0,17.12.00,04/09/2016 17:12,4/9/16 17:12,17.12,17.12.00,17.12,4/9/16 17:12:00,09/04/16 17:12,9/4/16 17:12:00,2016/09/04 17:12,16-9-4 17:12:0,04.9.16 17:12:00,4/9/16 17.12
17:12,17.12.0,17.12.00,27/08/2016 17:12,27/8/16 17:12,17.12,17.12.00,17.12,27/8/16 17:12:00,08/27/16 17:12,8/27/16 17:12:00,2016/08/27 17:12,16-8-27 17:12:0,27.8.16 17:12:00,27/8/16 17.12
17:12,17.12.0,17.12.00,31/08/2016 17:12,31/8/16 17:12,17.12,17.12.00,17.12,31/8/16 17:12:00,08/31/16 17:12,8/31/16 17:12:00,2016/08/31 17:12,16-8-31 17:12:0,31.8.16 17:12:00,31/8/16 17.12
17:12,17.12.0,17.12.00,17/09/2016 17:12,17/9/16 17:12,17.12,17.12.00,17.12,17/9/16 17:12:00,09/17/16 17:12,9/17/16 17:12:00,2016/09/17 17:12,16-9-17 17:12:0,17.9.16 17:12:00,17/9/16 17.12
17:13,17.13.0,17.13.00,12/09/2016 17:13,12/9/16 17:13,17.13,17.13.00,17.13,12/9/16 17:13:00,09/12/16 17:13,9/12/16 17:13:00,2016/09/12 17:13,16-9-12 17:13:0,12.9.16 17:13:00,12/9/16 17.13
17:14,17.14.0,17.14.00,02/09/2016 17:14,2/9/16 17:14,17.14,17.14.00,17.14,2/9/16 17:14:00,09/02/16 17:14,9/2/16 17:14:00,2016/09/02 17:14,16-9-2 17:14:0,02.9.16 17:14:00,2/9/16 17.14
17:14,17.14.0,17.14.00,03/08/2016 17:14,3/8/16 17:14,17.14,17.14.00,17.14,3/8/16 17:14:00,08/03/16 17:14,8/3/16 17:14:00,2016/08/03 17:14,16-8-3 17:14:0,03.8.16 17:14:00,3/8/16 17.14
17:14,17.14.0,17.14.00,20/07/2016 17:14,20/7/16 17:14,17.14,17.14.00,17.14,20/7/16 17:14:00,07/20/16 17:14,7/20/16 17:14:00,2016/07/20 17:14,16-7-20 17:14:0,20.7.16 17:14:00,20/7/16 17.14
17:16,17.16.0,17.16.00,22/08/2016 17:16,22/8/16 17:16,17.16,17.16.00,17.16,22/8/16 17:16:00,08/22/16 17:16,8/22/16 17:16:00,2016/08/22 17:16,16-8-22 17:16:0,22.8.16 17:16:00,22/8/16 17.16
17:16,17.16.0,17.16.00,10/09/2016 17:16,10/9/16 17:16,17.16,17.16.00,17.16,10/9/16 17:16:00,09/10/16 17:16,9/10/16 17:16:00,2016/09/10 17:16,16-9-10 17:16:0,10.9.16 17:16:00,10/9/16 17.16
17:16,17.16.0,17.16.00,19/08/2016 17:16,19/8/16 17:16,17.16,17.16.00,17.16,19/8/16 17:16:00,08/19/16 17:16,8/19/16 17:16:00,2016/08/19 17:16,16-8-19 17:16:0,19.8.16 17:16:00,19/8/16 17.16
17:17,17.17.0,17.17.00,21/09/2016 17:17,21/9/16 17:17,17.17,17.17.00,17.17,21/9/16 17:17:00,09/21/16 17:17,9/21/16 17:17:00,2016/09/21 17:17,16-9-21 17:17:0,21.9.16 17:17:00,21/9/16 17.17
17:17,17.17.0,17.17.00,21/09/2016 17:17,21/9/16 17:17,17.17,17.17.00,17.17,21/9/16 17:17:00,09/21/16 17:17,9/21/16 17:17:00,2016/09/21 17:17,16-9-21 17:17:0,21.9.16 17:17:00,21/9/16 17.17
17:19,17.19.0,17.19.00,15/08/2016 17:19,15/8/16 17:19,17.19,17.19.00,17.19,15/8/16 17:19:00,08/15/16 17:19,8/15/16 17:19:00,2016/08/15 17:19,16-8-15 17:19:0,15.8.16 17:19:00,15/8/16 17.19
17:20,17.20.0,17.20.00,11/09/2016 17:20,11/9/16 17:20,17.20,17.20.00,17.20,11/9/16 17:20:00,09/11/16 17:20,9/11/16 17:20:00,2016/09/11 17:20,16-9-11 17:20:0,11.9.16 17:20:00,11/9/16 17.20
17:22,17.22.0,17.22.00,04/09/2016 17:22,4/9/16 17:22,17.22,17.22.00,17.22,4/9/16 17:22:00,09/04/16 17:22,9/4/16 17:22:00,2016/09/04 17:22,16-9-4 17:22:0,04.9.16 17:22:00,4/9/16 17.22
17:22,17.22.0,17.22.00,11/07/2016 17:22,11/7/16 17:22,17.22,17.22.00,17.22,11/7/16 17:22:00,07/11/16 17:22,7/11/16 17:22:00,2016/07/11 17:22,16-7-11 17:22:0,11.7.16 17:22:00,11/7/16 17.22
17:23,17.23.0,17.23.00,25/08/2016 17:23,25/8/16 17:23,17.23,17.23.00,17.23,25/8/16 17:23:00,08/25/16 17:23,8/25/16 17:23:00,2016/08/25 17:23,16-8-25 17:23:0,25.8.16 17:23:00,25/8/16 17.23
17:24,17.24.0,17.24.00,30/07/2016 17:24,30/7/16 17:24,17.24,17.24.00,17.24,30/7/16 17:24:00,07/30/16 17:24,7/30/16 17:24:00,2016/07/30 17:24,16-7-30 17:24:0,30.7.16 17:24:00,30/7/16 17.24
17:24,17.24.0,17.24.00,04/09/2016 17:24,4/9/16 17:24,17.24,17.24.00,17.24,4/9/16 17:24:00,09/04/16 17:24,9/4/16 17:24:00,2016/09/04 17:24,16-9-4 17:24:0,04.9.16 17:24:00,4/9/16 17.24
17:25,17.25.0,17.25.00,25/07/2016 17:25,25/7/16 17:25,17.25,17.25.00,17.25,25/7/16 17:25:00,07/25/16 17:25,7/25/16 17:25:00,2016/07/25 17:25,16-7-25 17:25:0,25.7.16 17:25:00,25/7/16 17.25
17:26,17.26.0,17.26.00,31/08/2016 17:26,31/8/16 17:26,17.26,17.26.00,17.26,31/8/16 17:26:00,08/31/16 17:26,8/31/16 17:26:00,2016/08/31 17:26,16-8-31 17:26:0,31.8.16 17:26:00,31/8/16 17.26
17:26,17.26.0,17.26.00,04/09/2016 17:26,4/9/16 17:26,17.26,17.26.00,17.26,4/9/16 17:26:00,09/04/16 17:26,9/4/16 17:26:00,2016/09/04 17:26,16-9-4 17:26:0,04.9.16 17:26:00,4/9/16 17.26
17:27,17.27.0,17.27.00,22/07/2016 17:27,22/7/16 17:27,17.27,17.27.00,17.27,22/7/16 17:27:00,07/22/16 17:27,7/22/16 17:27:00,2016/07/22 17:27,16-7-22 17:27:0,22.7.16 17:27:00,22/7/16 17.27
17:27,17.27.0,17.27.00,10/09/2016 17:27,10/9/16 17:27,17.27,17.27.00,17.27,10/9/16 17:27:00,09/10/16 17:27,9/10/16 17:27:00,2016/09/10 17:27,16-9-10 17:27:0,10.9.16 17:27:00,10/9/16 17.27
17:28,17.28.0,17.28.00,23/08/2016 17:28,23/8/16 17:28,17.28,17.28.00,17.28,23/8/16 17:28:00,08/23/16 17:28,8/23/16 17:28:00,2016/08/23 17:28,16-8-23 17:28:0,23.8.16 17:28:00,23/8/16 17.28
17:28,17.28.0,17.28.00,28/07/2016 17:28,28/7/16 17:28,17.28,17.28.00,17.28,28/7/16 17:28:00,07/28/16 17:28,7/28/16 17:28:00,2016/07/28 17:28,16-7-28 17:28:0,28.7.16 17:28:00,28/7/16 17.28
17:28,17.28.0,17.28.00,09/08/2016 17:28,9/8/16 17:28,17.28,17.28.00,17.28,9/8/16 17:28:00,08/09/16 17:28,8/9/16 17:28:00,2016/08/09 17:28,16-8-9 17:28:0,09.8.16 17:28:00,9/8/16 17.28
17:28,17.28.0,17.28.00,06/08/2016 17:28,6/8/16 17:28,17.28,17.28.00,17.28,6/8/16 17:28:00,08/06/16 17:28,8/6/16 17:28:00,2016/08/06 17:28,16-8-6 17:28:0,06.8.16 17:28:00,6/8/16 17.28
17:29,17.29.0,17.29.00,04/09/2016 17:29,4/9/16 17:29,17.29,17.29.00,17.29,4/9/16 17:29:00,09/04/16 17:29,9/4/16 17:29:00,2016/09/04 17:29,16-9-4 17:29:0,04.9.16 17:29:00,4/9/16 17.29
17:30,17.30.0,17.30.00,08/09/2016 17:30,8/9/16 17:30,17.30,17.30.00,17.30,8/9/16 17:30:00,09/08/16 17:30,9/8/16 17:30:00,2016/09/08 17:30,16-9-8 17:30:0,08.9.16 17:30:00,8/9/16 17.30
17:30,17.30.0,17.30.00,04/09/2016 17:30,4/9/16 17:30,17.30,17.30.00,17.30,4/9/16 17:30:00,09/04/16 17:30,9/4/16 17:30:00,2016/09/04 17:30,16-9-4 17:30:0,04.9.16 17:30:00,4/9/16 17.30
17:31,17.31.0,17.31.00,30/07/2016 17:31,30/7/16 17:31,17.31,17.31.00,17.31,30/7/16 17:31:00,07/30/16 17:31,7/30/16 17:31:00,2016/07/30 17:31,16-7-30 17:31:0,30.7.16 17:31:00,30/7/16 17.31
17:31,17.31.0,17.31.00,09/07/2016 17:31,9/7/16 17:31,17.31,17.31.00,17.31,9/7/16 17:31:00,07/09/16 17:31,7/9/16 17:31:00,2016/07/09 17:31,16-7-9 17:31:0,09.7.16 17:31:00,9/7/16 17.31
17:31,17.31.0,17.31.00,02/09/2016 17:31,2/9/16 17:31,17.31,17.31.00,17.31,2/9/16 17:31:00,09/02/16 17:31,9/2/16 17:31:00,2016/09/02 17:31,16-9-2 17:31:0,02.9.16 17:31:00,2/9/16 17.31
17:32,17.32.0,17.32.00,15/08/2016 17:32,15/8/16 17:32,17.32,17.32.00,17.32,15/8/16 17:32:00,08/15/16 17:32,8/15/16 17:32:00,2016/08/15 17:32,16-8-15 17:32:0,15.8.16 17:32:00,15/8/16 17.32
17:32,17.32.0,17.32.00,10/09/2016 17:32,10/9/16 17:32,17.32,17.32.00,17.32,10/9/16 17:32:00,09/10/16 17:32,9/10/16 17:32:00,2016/09/10 17:32,16-9-10 17:32:0,10.9.16 17:32:00,10/9/16 17.32
17:33,17.33.0,17.33.00,05/09/2016 17:33,5/9/16 17:33,17.33,17.33.00,17.33,5/9/16 17:33:00,09/05/16 17:33,9/5/16 17:33:00,2016/09/05 17:33,16-9-5 17:33:0,05.9.16 17:33:00,5/9/16 17.33
17:33,17.33.0,17.33.00,22/08/2016 17:33,22/8/16 17:33,17.33,17.33.00,17.33,22/8/16 17:33:00,08/22/16 17:33,8/22/16 17:33:00,2016/08/22 17:33,16-8-22 17:33:0,22.8.16 17:33:00,22/8/16 17.33
17:34,17.34.0,17.34.00,06/09/2016 17:34,6/9/16 17:34,17.34,17.34.00,17.34,6/9/16 17:34:00,09/06/16 17:34,9/6/16 17:34:00,2016/09/06 17:34,16-9-6 17:34:0,06.9.16 17:34:00,6/9/16 17.34
17:34,17.34.0,17.34.00,12/09/2016 17:34,12/9/16 17:34,17.34,17.34.00,17.34,12/9/16 17:34:00,09/12/16 17:34,9/12/16 17:34:00,2016/09/12 17:34,16-9-12 17:34:0,12.9.16 17:34:00,12/9/16 17.34
17:34,17.34.0,17.34.00,26/07/2016 17:34,26/7/16 17:34,17.34,17.34.00,17.34,26/7/16 17:34:00,07/26/16 17:34,7/26/16 17:34:00,2016/07/26 17:34,16-7-26 17:34:0,26.7.16 17:34:00,26/7/16 17.34
17:34,17.34.0,17.34.00,03/08/2016 17:34,3/8/16 17:34,17.34,17.34.00,17.34,3/8/16 17:34:00,08/03/16 17:34,8/3/16 17:34:00,2016/08/03 17:34,16-8-3 17:34:0,03.8.16 17:34:00,3/8/16 17.34
17:34,17.34.0,17.34.00,03/08/2016 17:34,3/8/16 17:34,17.34,17.34.00,17.34,3/8/16 17:34:00,08/03/16 17:34,8/3/16 17:34:00,2016/08/03 17:34,16-8-3 17:34:0,03.8.16 17:34:00,3/8/16 17.34
17:35,17.35.0,17.35.00,21/09/2016 17:35,21/9/16 17:35,17.35,17.35.00,17.35,21/9/16 17:35:00,09/21/16 17:35,9/21/16 17:35:00,2016/09/21 17:35,16-9-21 17:35:0,21.9.16 17:35:00,21/9/16 17.35
17:35,17.35.0,17.35.00,30/08/2016 17:35,30/8/16 17:35,17.35,17.35.00,17.35,30/8/16 17:35:00,08/30/16 17:35,8/30/16 17:35:00,2016/08/30 17:35,16-8-30 17:35:0,30.8.16 17:35:00,30/8/16 17.35
17:37,17.37.0,17.37.00,22/08/2016 17:37,22/8/16 17:37,17.37,17.37.00,17.37,22/8/16 17:37:00,08/22/16 17:37,8/22/16 17:37:00,2016/08/22 17:37,16-8-22 17:37:0,22.8.16 17:37:00,22/8/16 17.37
17:38,17.38.0,17.38.00,18/09/2016 17:38,18/9/16 17:38,17.38,17.38.00,17.38,18/9/16 17:38:00,09/18/16 17:38,9/18/16 17:38:00,2016/09/18 17:38,16-9-18 17:38:0,18.9.16 17:38:00,18/9/16 17.38
17:39,17.39.0,17.39.00,04/09/2016 17:39,4/9/16 17:39,17.39,17.39.00,17.39,4/9/16 17:39:00,09/04/16 17:39,9/4/16 17:39:00,2016/09/04 17:39,16-9-4 17:39:0,04.9.16 17:39:00,4/9/16 17.39
17:39,17.39.0,17.39.00,04/09/2016 17:39,4/9/16 17:39,17.39,17.39.00,17.39,4/9/16 17:39:00,09/04/16 17:39,9/4/16 17:39:00,2016/09/04 17:39,16-9-4 17:39:0,04.9.16 17:39:00,4/9/16 17.39
17:39,17.39.0,17.39.00,19/08/2016 17:39,19/8/16 17:39,17.39,17.39.00,17.39,19/8/16 17:39:00,08/19/16 17:39,8/19/16 17:39:00,2016/08/19 17:39,16-8-19 17:39:0,19.8.16 17:39:00,19/8/16 17.39
17:39,17.39.0,17.39.00,26/08/2016 17:39,26/8/16 17:39,17.39,17.39.00,17.39,26/8/16 17:39:00,08/26/16 17:39,8/26/16 17:39:00,2016/08/26 17:39,16-8-26 17:39:0,26.8.16 17:39:00,26/8/16 17.39
17:41,17.41.0,17.41.00,09/08/2016 17:41,9/8/16 17:41,17.41,17.41.00,17.41,9/8/16 17:41:00,08/09/16 17:41,8/9/16 17:41:00,2016/08/09 17:41,16-8-9 17:41:0,09.8.16 17:41:00,9/8/16 17.41
17:42,17.42.0,17.42.00,02/08/2016 17:42,2/8/16 17:42,17.42,17.42.00,17.42,2/8/16 17:42:00,08/02/16 17:42,8/2/16 17:42:00,2016/08/02 17:42,16-8-2 17:42:0,02.8.16 17:42:00,2/8/16 17.42
17:45,17.45.0,17.45.00,04/08/2016 17:45,4/8/16 17:45,17.45,17.45.00,17.45,4/8/16 17:45:00,08/04/16 17:45,8/4/16 17:45:00,2016/08/04 17:45,16-8-4 17:45:0,04.8.16 17:45:00,4/8/16 17.45
17:45,17.45.0,17.45.00,20/07/2016 17:45,20/7/16 17:45,17.45,17.45.00,17.45,20/7/16 17:45:00,07/20/16 17:45,7/20/16 17:45:00,2016/07/20 17:45,16-7-20 17:45:0,20.7.16 17:45:00,20/7/16 17.45
17:46,17.46.0,17.46.00,28/07/2016 17:46,28/7/16 17:46,17.46,17.46.00,17.46,28/7/16 17:46:00,07/28/16 17:46,7/28/16 17:46:00,2016/07/28 17:46,16-7-28 17:46:0,28.7.16 17:46:00,28/7/16 17.46
17:47,17.47.0,17.47.00,04/09/2016 17:47,4/9/16 17:47,17.47,17.47.00,17.47,4/9/16 17:47:00,09/04/16 17:47,9/4/16 17:47:00,2016/09/04 17:47,16-9-4 17:47:0,04.9.16 17:47:00,4/9/16 17.47
17:47,17.47.0,17.47.00,28/08/2016 17:47,28/8/16 17:47,17.47,17.47.00,17.47,28/8/16 17:47:00,08/28/16 17:47,8/28/16 17:47:00,2016/08/28 17:47,16-8-28 17:47:0,28.8.16 17:47:00,28/8/16 17.47
17:48,17.48.0,17.48.00,04/09/2016 17:48,4/9/16 17:48,17.48,17.48.00,17.48,4/9/16 17:48:00,09/04/16 17:48,9/4/16 17:48:00,2016/09/04 17:48,16-9-4 17:48:0,04.9.16 17:48:00,4/9/16 17.48
17:49,17.49.0,17.49.00,28/08/2016 17:49,28/8/16 17:49,17.49,17.49.00,17.49,28/8/16 17:49:00,08/28/16 17:49,8/28/16 17:49:00,2016/08/28 17:49,16-8-28 17:49:0,28.8.16 17:49:00,28/8/16 17.49
17:49,17.49.0,17.49.00,09/07/2016 17:49,9/7/16 17:49,17.49,17.49.00,17.49,9/7/16 17:49:00,07/09/16 17:49,7/9/16 17:49:00,2016/07/09 17:49,16-7-9 17:49:0,09.7.16 17:49:00,9/7/16 17.49
17:49,17.49.0,17.49.00,27/08/2016 17:49,27/8/16 17:49,17.49,17.49.00,17.49,27/8/16 17:49:00,08/27/16 17:49,8/27/16 17:49:00,2016/08/27 17:49,16-8-27 17:49:0,27.8.16 17:49:00,27/8/16 17.49
17:51,17.51.0,17.51.00,24/07/2016 17:51,24/7/16 17:51,17.51,17.51.00,17.51,24/7/16 17:51:00,07/24/16 17:51,7/24/16 17:51:00,2016/07/24 17:51,16-7-24 17:51:0,24.7.16 17:51:00,24/7/16 17.51
17:53,17.53.0,17.53.00,16/07/2016 17:53,16/7/16 17:53,17.53,17.53.00,17.53,16/7/16 17:53:00,07/16/16 17:53,7/16/16 17:53:00,2016/07/16 17:53,16-7-16 17:53:0,16.7.16 17:53:00,16/7/16 17.53
17:53,17.53.0,17.53.00,26/07/2016 17:53,26/7/16 17:53,17.53,17.53.00,17.53,26/7/16 17:53:00,07/26/16 17:53,7/26/16 17:53:00,2016/07/26 17:53,16-7-26 17:53:0,26.7.16 17:53:00,26/7/16 17.53
17:55,17.55.0,17.55.00,13/07/2016 17:55,13/7/16 17:55,17.55,17.55.00,17.55,13/7/16 17:55:00,07/13/16 17:55,7/13/16 17:55:00,2016/07/13 17:55,16-7-13 17:55:0,13.7.16 17:55:00,13/7/16 17.55
17:57,17.57.0,17.57.00,10/08/2016 17:57,10/8/16 17:57,17.57,17.57.00,17.57,10/8/16 17:57:00,08/10/16 17:57,8/10/16 17:57:00,2016/08/10 17:57,16-8-10 17:57:0,10.8.16 17:57:00,10/8/16 17.57
